Year;NA_Sales;Global_Sales
2008;0;0.03
2003;0;0.03
2015;0;0.03
2016;0;0.03
2010;0.03;0.03
2010;0;0.03
2006;0.02;0.03
2010;0;0.03
2003;0;0.03
2006;0;0.03
2017;0;0.03
2011;0;0.03
2014;0;0.03
2002;0.02;0.03
2015;0;0.03
2007;0.01;0.03
2008;0;0.03
2010;0.03;0.03
2002;0.02;0.03
2014;0;0.03
2010;0.03;0.03
2010;0;0.03
2012;0.03;0.03
2013;0;0.03
2011;0;0.03
1998;0;0.03
2009;0.03;0.03
2010;0;0.03
2005;0;0.03
2009;0;0.03
2015;0;0.03
2012;0;0.03
2011;0;0.03
2009;0;0.03
2009;0;0.03
2004;0;0.03
1994;0;0.03
2008;0.03;0.03
2008;0.02;0.03
2005;0.02;0.03
2006;0.03;0.03
2009;0;0.03
2008;0;0.03
2008;0;0.03
2004;0.02;0.03
2013;0;0.03
2009;0.02;0.03
2016;0;0.03
2008;0;0.03
1995;0;0.03
2001;0.02;0.03
1998;0.02;0.03
2015;0;0.03
2006;0.03;0.03
2010;0;0.03
2006;0;0.03
2011;0;0.03
2015;0;0.03
2015;0;0.03
2015;0;0.03
2006;0;0.03
2012;0;0.03
2010;0;0.03
1999;0;0.03
2011;0;0.03
2008;0;0.03
2007;0;0.03
2009;0.01;0.03
2003;0.02;0.03
2010;0;0.03
2011;0;0.03
2007;0.03;0.03
1997;0.02;0.03
2011;0;0.03
2008;0;0.03
2012;0;0.03
2008;0;0.03
2005;0.01;0.03
2007;0.03;0.03
2003;0.02;0.03
2006;0.03;0.03
2015;0;0.03
2001;0.02;0.03
2016;0;0.03
2010;0;0.03
2008;0;0.03
2004;0.01;0.03
2015;0.02;0.03
2010;0;0.03
2014;0;0.03
2014;0;0.03
2009;0;0.03
2014;0;0.03
2008;0;0.03
1996;0.02;0.03
2002;0.02;0.03
2015;0;0.03
2007;0;0.03
2015;0;0.03
2007;0;0.03
2014;0.01;0.03
2016;0.01;0.03
2014;0.03;0.03
2004;0.02;0.03
2001;0.02;0.03
2007;0;0.03
2005;0.02;0.03
2010;0;0.03
2008;0;0.03
2004;0.02;0.03
2010;0;0.03
1998;0.02;0.03
1999;0.02;0.03
1998;0.02;0.03
2009;0;0.03
2003;0.02;0.03
2007;0.03;0.03
2010;0;0.03
2007;0;0.03
2008;0;0.03
2010;0;0.03
1995;0;0.03
2005;0.02;0.03
2008;0.03;0.03
2010;0.01;0.03
2009;0;0.03
1988;0;0.03
2012;0;0.03
2010;0;0.03
2011;0.03;0.03
2011;0;0.03
1995;0;0.03
2009;0;0.03
2007;0;0.03
1998;0.02;0.03
2012;0;0.03
2006;0;0.03
1996;0.02;0.03
2009;0.01;0.03
2006;0.02;0.03
2009;0;0.03
1995;0.02;0.03
2011;0;0.03
2008;0.03;0.03
2009;0;0.03
2013;0;0.03
2004;0.02;0.03
2010;0.03;0.03
2016;0;0.03
2008;0;0.03
2006;0.03;0.03
2005;0.02;0.03
2011;0;0.03
2003;0.02;0.03
2004;0.02;0.03
1997;0.02;0.03
2010;0;0.03
2010;0;0.03
2010;0;0.03
2006;0.02;0.03
2003;0.02;0.03
2009;0;0.03
2005;0.02;0.03
2015;0;0.03
2008;0;0.03
2008;0.01;0.03
2010;0;0.03
2015;0;0.03
2009;0.03;0.03
2011;0;0.03
2005;0.02;0.03
2002;0.01;0.03
2013;0.02;0.03
2016;0;0.03
1996;0;0.03
2008;0;0.03
2010;0.03;0.03
2015;0;0.03
2001;0.02;0.03
2011;0;0.03
2009;0;0.03
2007;0.03;0.03
2006;0.02;0.03
2010;0;0.03
1995;0;0.03
2012;0;0.03
2008;0;0.03
2009;0;0.03
2008;0.02;0.03
2006;0;0.03
2009;0;0.03
2007;0.03;0.03
2009;0;0.03
2009;0;0.03
2012;0;0.03
2013;0.03;0.03
2002;0;0.03
2015;0;0.03
2010;0;0.03
2015;0;0.03
2014;0;0.03
2008;0.03;0.03
2005;0.01;0.03
2004;0.01;0.03
2007;0;0.03
2013;0;0.03
2015;0.03;0.03
2003;0.02;0.03
2010;0;0.03
1996;0.02;0.03
2008;0;0.03
2002;0.02;0.03
2003;0.02;0.03
2006;0;0.03
2009;0;0.03
2007;0.01;0.03
1992;0.02;0.03
2002;0.02;0.03
2015;0;0.03
2010;0.03;0.03
2004;0.02;0.03
2006;0;0.03
2009;0;0.03
2012;0;0.03
2006;0.03;0.03
2010;0;0.03
2016;0.01;0.03
2016;0;0.03
2006;0.03;0.03
2010;0;0.03
2003;0.02;0.03
2016;0;0.03
2014;0;0.03
2015;0;0.03
2011;0;0.03
2015;0;0.03
2011;0.03;0.03
2010;0.02;0.03
2000;0.02;0.03
2013;0.01;0.03
2015;0;0.03
2010;0;0.03
2015;0;0.03
2006;0;0.03
2009;0.01;0.03
2002;0.02;0.03
2010;0;0.03
2006;0;0.03
2015;0;0.03
2010;0;0.03
2002;0;0.03
2008;0.03;0.03
2016;0;0.03
2005;0.03;0.03
2010;0;0.03
2004;0.02;0.03
2011;0;0.03
2016;0;0.03
2003;0.02;0.03
2011;0;0.03
2012;0;0.03
2009;0;0.03
2009;0.03;0.03
2012;0;0.03
2015;0;0.03
2009;0;0.03
2010;0;0.03
2009;0.03;0.03
2011;0;0.03
2010;0;0.03
2010;0;0.03
2008;0;0.03
2004;0;0.03
2000;0.02;0.03
2011;0;0.03
2013;0;0.03
2002;0.02;0.03
2005;0.02;0.03
1994;0;0.03
2005;0;0.03
2006;0;0.03
2008;0;0.03
2012;0;0.03
2015;0;0.03
2005;0.02;0.03
2002;0.02;0.03
2007;0.03;0.03
2006;0;0.03
2011;0;0.03
2009;0;0.03
2011;0;0.03
2010;0;0.03
2012;0;0.03
2008;0;0.03
2012;0;0.03
2010;0;0.03
2016;0.02;0.03
2012;0;0.03
2006;0;0.03
2005;0.02;0.03
2008;0.03;0.03
2015;0;0.03
2011;0;0.03
2013;0;0.03
2001;0;0.03
2009;0.03;0.03
2011;0;0.03
1995;0;0.03
2016;0;0.03
2011;0;0.03
2013;0;0.03
2008;0;0.03
2007;0.02;0.03
2010;0;0.03
2015;0;0.03
2006;0.03;0.03
2011;0;0.03
2013;0;0.03
2008;0;0.03
2009;0;0.03
2002;0.02;0.03
2008;0;0.03
2011;0;0.03
2011;0;0.03
2008;0;0.03
1998;0.02;0.03
2003;0.02;0.03
2005;0.01;0.03
2011;0;0.03
2009;0.03;0.03
1997;0.02;0.03
2003;0.02;0.03
2007;0;0.03
2016;0.01;0.03
2011;0;0.03
2007;0;0.03
2011;0;0.03
2003;0;0.03
2003;0.02;0.03
2006;0.02;0.03
2003;0.02;0.03
2012;0;0.03
2011;0;0.03
2008;0;0.03
2006;0;0.03
2006;0.02;0.03
2002;0.02;0.03
2009;0;0.03
2007;0.03;0.03
2009;0;0.03
2011;0;0.03
2007;0;0.03
2005;0.02;0.03
2016;0;0.03
2009;0;0.03
2009;0;0.03
1995;0;0.03
2012;0;0.03
2003;0;0.03
2009;0;0.03
2001;0;0.03
2012;0;0.03
2011;0.02;0.03
2012;0;0.03
2006;0.01;0.03
2003;0.01;0.03
2007;0;0.03
2009;0;0.03
2009;0.02;0.03
2015;0.02;0.03
2016;0;0.03
1995;0;0.03
2015;0.02;0.03
2006;0;0.03
2003;0.02;0.03
2014;0.02;0.03
2011;0.02;0.03
2003;0.02;0.03
2014;0;0.03
2014;0.02;0.03
2006;0;0.03
2013;0;0.03
2007;0.01;0.03
2003;0.02;0.03
2008;0;0.03
2012;0;0.03
2006;0;0.03
2006;0.02;0.03
2003;0.02;0.03
2011;0;0.03
2009;0;0.03
2016;0.02;0.03
2004;0.02;0.03
2014;0;0.03
1996;0.01;0.03
2004;0;0.03
2010;0;0.03
2004;0.01;0.03
2006;0;0.03
2007;0;0.03
2011;0;0.03
1997;0.01;0.03
1995;0;0.03
2010;0;0.03
2006;0.02;0.03
2001;0;0.03
2002;0;0.03
2014;0;0.03
2012;0;0.03
2008;0;0.03
2009;0.02;0.03
2005;0.02;0.03
2010;0;0.03
2004;0.02;0.03
2010;0;0.03
2006;0.02;0.03
2007;0;0.03
2007;0;0.03
2012;0;0.03
1997;0.01;0.03
2008;0;0.03
2008;0.01;0.03
1995;0;0.03
2006;0.01;0.03
2011;0;0.03
2015;0;0.03
2016;0;0.03
2009;0.02;0.03
2015;0;0.03
2006;0.02;0.03
1999;0.01;0.03
2014;0.02;0.03
2007;0.02;0.03
2013;0.02;0.03
2005;0.02;0.03
2009;0;0.03
2007;0.02;0.03
2012;0;0.03
2005;0.02;0.03
2007;0;0.03
2010;0.02;0.03
2014;0.01;0.03
2015;0;0.03
2005;0.01;0.03
2014;0;0.03
2008;0.02;0.03
2006;0.02;0.03
2008;0;0.03
2015;0;0.03
2008;0.02;0.03
2005;0;0.03
2009;0;0.03
2006;0.02;0.03
2005;0.01;0.03
2010;0.02;0.03
2005;0;0.03
2008;0;0.03
2006;0;0.03
2011;0;0.03
2004;0.02;0.03
2012;0;0.03
2016;0;0.03
2009;0.02;0.03
2006;0;0.03
2009;0.02;0.03
2011;0.02;0.03
2008;0;0.03
2009;0;0.03
2011;0;0.03
2012;0;0.03
1996;0;0.03
2015;0;0.03
2009;0.02;0.03
2012;0.02;0.03
2008;0;0.03
2006;0.01;0.03
2011;0;0.03
2009;0;0.03
2001;0;0.03
2016;0;0.03
2011;0;0.03
2009;0;0.03
2006;0;0.03
2010;0;0.03
2002;0.01;0.03
2015;0.02;0.03
1996;0.01;0.03
2009;0.02;0.03
2013;0;0.03
2003;0.01;0.03
2009;0.02;0.03
2003;0.02;0.03
2012;0;0.03
2015;0;0.03
2006;0.01;0.03
2011;0.02;0.03
2013;0;0.03
2003;0;0.03
2015;0;0.03
2010;0;0.03
2013;0;0.03
2007;0;0.03
2006;0.01;0.03
2006;0;0.03
1998;0.01;0.03
2011;0;0.03
2009;0;0.03
2016;0.02;0.03
2008;0;0.03
1994;0;0.03
2007;0.02;0.03
2008;0;0.03
2007;0.02;0.03
1996;0.01;0.03
2009;0;0.03
1995;0;0.03
2007;0;0.03
2012;0;0.03
2002;0;0.03
2006;0;0.03
2016;0;0.02
2009;0.02;0.02
2014;0;0.02
2011;0.02;0.02
2016;0.02;0.02
2005;0;0.02
2009;0;0.02
2007;0;0.02
2002;0.02;0.02
2011;0;0.02
2006;0;0.02
2005;0.02;0.02
2010;0;0.02
2010;0;0.02
2004;0.02;0.02
2013;0;0.02
2009;0;0.02
1995;0;0.02
2009;0;0.02
2009;0;0.02
2006;0;0.02
2009;0;0.02
2007;0;0.02
1998;0;0.02
2011;0;0.02
2008;0;0.02
2005;0;0.02
2012;0;0.02
2003;0.02;0.02
2004;0.02;0.02
2007;0.01;0.02
2010;0.02;0.02
2006;0;0.02
2006;0;0.02
2008;0;0.02
2005;0;0.02
2002;0.02;0.02
2014;0;0.02
2010;0;0.02
2005;0;0.02
2007;0.02;0.02
2012;0;0.02
2005;0.02;0.02
2004;0.02;0.02
2016;0;0.02
2010;0;0.02
2002;0.02;0.02
2011;0;0.02
2006;0.01;0.02
2010;0.01;0.02
2008;0;0.02
2007;0;0.02
2004;0.02;0.02
2003;0.02;0.02
2007;0;0.02
2016;0;0.02
2006;0.02;0.02
2016;0;0.02
2008;0.02;0.02
2010;0;0.02
2014;0;0.02
2015;0;0.02
2009;0;0.02
2014;0.02;0.02
2005;0.02;0.02
2011;0;0.02
2015;0;0.02
2015;0;0.02
2008;0;0.02
2010;0;0.02
2010;0;0.02
2011;0;0.02
2016;0;0.02
2008;0;0.02
2014;0;0.02
2007;0.02;0.02
2005;0.02;0.02
2006;0.01;0.02
2005;0.02;0.02
1998;0.01;0.02
2002;0.02;0.02
2010;0;0.02
2012;0;0.02
2008;0;0.02
1997;0.01;0.02
1994;0;0.02
2007;0;0.02
2015;0;0.02
2006;0;0.02
2006;0;0.02
2008;0;0.02
2009;0;0.02
2016;0;0.02
2009;0;0.02
2008;0.02;0.02
2002;0.02;0.02
2011;0;0.02
2002;0.01;0.02
2009;0;0.02
2006;0;0.02
2007;0;0.02
2008;0;0.02
2016;0;0.02
2010;0;0.02
2004;0;0.02
2011;0;0.02
2007;0;0.02
2014;0;0.02
2010;0;0.02
2008;0;0.02
2011;0;0.02
2004;0.02;0.02
2008;0;0.02
1997;0.01;0.02
2007;0.02;0.02
2011;0;0.02
2013;0;0.02
2010;0;0.02
2008;0;0.02
2006;0;0.02
2010;0;0.02
1998;0.01;0.02
2016;0;0.02
2008;0;0.02
2004;0.02;0.02
2015;0;0.02
2010;0;0.02
2008;0;0.02
2009;0.02;0.02
2012;0;0.02
2001;0;0.02
2009;0;0.02
2012;0;0.02
2002;0.02;0.02
2006;0.01;0.02
2006;0.02;0.02
2012;0;0.02
2016;0.02;0.02
1999;0.01;0.02
2007;0;0.02
2011;0.02;0.02
2012;0;0.02
2008;0.02;0.02
2007;0;0.02
2011;0;0.02
2002;0.02;0.02
2006;0.02;0.02
2005;0;0.02
2002;0.02;0.02
2009;0;0.02
2012;0;0.02
2002;0.02;0.02
2007;0;0.02
2010;0;0.02
2011;0.02;0.02
2016;0;0.02
2015;0;0.02
2010;0.02;0.02
2005;0;0.02
1997;0.01;0.02
2002;0;0.02
2015;0;0.02
2008;0.02;0.02
2013;0;0.02
2011;0.02;0.02
2006;0;0.02
2012;0;0.02
2016;0.01;0.02
2007;0;0.02
2010;0;0.02
2007;0;0.02
2015;0;0.02
2009;0;0.02
1999;0.01;0.02
2008;0;0.02
2006;0;0.02
2007;0;0.02
2008;0;0.02
2002;0.02;0.02
2007;0;0.02
2008;0.02;0.02
2016;0;0.02
2006;0;0.02
2005;0.02;0.02
2011;0;0.02
2013;0;0.02
2010;0.01;0.02
2009;0;0.02
2015;0;0.02
2012;0;0.02
2008;0;0.02
2008;0;0.02
2009;0.02;0.02
2009;0;0.02
2009;0;0.02
2008;0;0.02
2006;0;0.02
2006;0.01;0.02
2005;0;0.02
2009;0;0.02
2003;0.02;0.02
2006;0.02;0.02
2004;0.02;0.02
2007;0;0.02
2006;0.02;0.02
2007;0;0.02
2009;0;0.02
2010;0;0.02
2015;0;0.02
2002;0;0.02
2002;0;0.02
2009;0.02;0.02
2007;0.02;0.02
2012;0;0.02
2010;0;0.02
2010;0;0.02
2006;0.01;0.02
2002;0.02;0.02
1998;0;0.02
2003;0.02;0.02
2005;0.01;0.02
2006;0.01;0.02
2014;0;0.02
2001;0;0.02
2014;0;0.02
2013;0;0.02
2009;0;0.02
2003;0;0.02
2007;0;0.02
2014;0;0.02
2005;0.02;0.02
2009;0.02;0.02
2010;0;0.02
2003;0.02;0.02
2016;0.01;0.02
2007;0.02;0.02
2009;0;0.02
2015;0;0.02
2015;0;0.02
2011;0.02;0.02
2006;0.02;0.02
2015;0;0.02
2005;0.02;0.02
2007;0;0.02
1999;0.01;0.02
2006;0;0.02
2005;0.02;0.02
2011;0;0.02
2002;0.01;0.02
2007;0;0.02
2016;0.02;0.02
2006;0.02;0.02
1996;0;0.02
2013;0;0.02
2010;0.02;0.02
2015;0;0.02
2001;0;0.02
2007;0;0.02
2008;0;0.02
2009;0;0.02
2006;0;0.02
2011;0;0.02
2006;0.01;0.02
2008;0;0.02
2009;0;0.02
2003;0.02;0.02
2005;0;0.02
2002;0;0.02
2016;0;0.02
1996;0;0.02
2006;0;0.02
2011;0;0.02
2009;0.02;0.02
2011;0;0.02
2009;0;0.02
2004;0.02;0.02
2010;0;0.02
2014;0;0.02
2010;0.02;0.02
2008;0;0.02
2004;0.02;0.02
2010;0.01;0.02
2002;0;0.02
2005;0;0.02
2007;0;0.02
2010;0;0.02
2016;0;0.02
2013;0;0.02
2008;0;0.02
2006;0.01;0.02
1997;0.01;0.02
2008;0;0.02
2011;0;0.02
2008;0;0.02
2007;0.02;0.02
2008;0.02;0.02
2011;0;0.02
2009;0;0.02
2012;0;0.02
2010;0;0.02
2005;0.02;0.02
2007;0;0.02
2009;0.02;0.02
2008;0;0.02
2004;0.01;0.02
2012;0;0.02
2010;0;0.02
2015;0;0.02
2010;0.02;0.02
2012;0;0.02
2007;0.02;0.02
2004;0;0.02
2004;0.02;0.02
2005;0.01;0.02
2008;0;0.02
2011;0;0.02
2005;0;0.02
2012;0;0.02
2007;0;0.02
2010;0.02;0.02
2012;0;0.02
2009;0.02;0.02
2006;0;0.02
2008;0;0.02
2003;0.02;0.02
2006;0;0.02
2000;0.01;0.02
2011;0;0.02
2006;0;0.02
2005;0.02;0.02
2012;0;0.02
2009;0;0.02
2004;0.02;0.02
2004;0;0.02
2014;0;0.02
2014;0;0.02
2007;0;0.02
1994;0;0.02
1994;0;0.02
2008;0;0.02
2003;0.02;0.02
2009;0.02;0.02
2011;0;0.02
2009;0;0.02
2010;0.02;0.02
2012;0;0.02
2002;0.01;0.02
2013;0;0.02
2011;0.02;0.02
2015;0.01;0.02
2013;0;0.02
2008;0;0.02
2003;0.02;0.02
2006;0.01;0.02
2010;0;0.02
2006;0.01;0.02
2006;0.02;0.02
2004;0.02;0.02
2010;0;0.02
2007;0;0.02
2011;0.02;0.02
2008;0;0.02
2016;0;0.02
2008;0.02;0.02
2011;0;0.02
2014;0;0.02
2004;0.02;0.02
2010;0;0.02
2009;0;0.02
2009;0;0.02
1996;0;0.02
2008;0;0.02
2009;0;0.02
2016;0;0.02
2011;0;0.02
2012;0;0.02
2002;0.02;0.02
2007;0;0.02
2010;0;0.02
2002;0.01;0.02
2006;0;0.02
2016;0;0.02
1996;0.01;0.02
2007;0.02;0.02
2011;0.02;0.02
2015;0;0.02
2007;0;0.02
2008;0;0.02
2010;0.02;0.02
2009;0;0.02
2013;0;0.02
2006;0.02;0.02
2007;0.01;0.02
2007;0.01;0.02
1995;0.01;0.02
2007;0;0.02
2009;0.02;0.02
2010;0;0.02
2003;0.01;0.02
2012;0;0.02
2002;0;0.02
2006;0;0.02
2011;0;0.02
2010;0;0.02
2005;0.01;0.02
2011;0;0.02
2008;0.02;0.02
2006;0;0.02
2007;0;0.02
2008;0;0.02
2014;0;0.02
2012;0;0.02
2011;0.02;0.02
2011;0;0.02
2011;0;0.02
2015;0;0.02
2005;0.01;0.02
2016;0.01;0.02
2016;0;0.02
2013;0;0.02
2016;0.01;0.02
2012;0;0.02
2006;0;0.02
2011;0;0.02
2009;0.02;0.02
1998;0;0.02
2012;0;0.02
2002;0.01;0.02
2012;0;0.02
2014;0.02;0.02
2007;0.02;0.02
2015;0;0.02
2011;0;0.02
2004;0.02;0.02
2011;0;0.02
2008;0;0.02
2013;0;0.02
2013;0;0.02
2008;0;0.02
2008;0.02;0.02
2001;0.01;0.02
2002;0.01;0.02
2005;0.02;0.02
2010;0;0.02
2001;0;0.02
2012;0;0.02
2010;0.02;0.02
2008;0;0.02
2016;0;0.02
2007;0;0.02
2012;0;0.02
1999;0.02;0.02
2000;0.02;0.02
2010;0;0.02
2006;0;0.02
2010;0.02;0.02
2006;0.01;0.02
2002;0.01;0.02
2011;0;0.02
2009;0;0.02
2006;0.01;0.02
1999;0.01;0.02
2012;0;0.02
2015;0;0.02
2011;0;0.02
2006;0;0.02
2003;0.02;0.02
2010;0;0.02
2012;0;0.02
2012;0;0.02
2006;0;0.02
2011;0;0.02
2014;0;0.02
2016;0;0.02
2007;0.02;0.02
2008;0;0.02
2012;0;0.02
2013;0;0.02
2005;0.01;0.02
2016;0;0.02
2002;0.02;0.02
2007;0;0.02
2016;0;0.02
2010;0;0.02
2013;0;0.02
2013;0;0.02
2010;0.01;0.02
2006;0.01;0.02
2016;0;0.02
2006;0;0.02
2008;0.01;0.02
2009;0.02;0.02
2014;0;0.02
2007;0;0.02
2016;0;0.02
2010;0;0.02
2011;0;0.02
2006;0.01;0.02
2008;0;0.02
2005;0.01;0.02
2013;0;0.02
2014;0;0.02
2008;0;0.02
2015;0;0.02
2004;0.01;0.02
2008;0.02;0.02
2006;0;0.02
2008;0;0.02
2006;0;0.02
2005;0;0.02
2012;0;0.02
2014;0.01;0.02
2010;0.01;0.02
2010;0;0.02
2012;0;0.02
2013;0;0.02
2016;0.01;0.02
2009;0;0.02
2007;0;0.02
2015;0;0.02
2009;0;0.02
2015;0;0.02
2008;0;0.02
2007;0.02;0.02
2013;0;0.02
2015;0;0.02
2011;0;0.02
2006;0;0.02
2015;0;0.02
2014;0.02;0.02
2007;0;0.02
2012;0;0.02
2001;0.01;0.02
2003;0;0.02
2011;0;0.02
2004;0.01;0.02
2008;0.02;0.02
2008;0;0.02
2005;0;0.02
2007;0;0.02
2008;0;0.02
2010;0;0.02
2016;0;0.02
2009;0;0.02
2016;0.01;0.02
2011;0;0.02
2006;0;0.02
2015;0;0.02
2016;0;0.02
2006;0;0.02
2015;0;0.02
1998;0.01;0.02
2015;0;0.02
2016;0;0.02
2013;0;0.02
2010;0;0.02
1995;0;0.02
2009;0.02;0.02
2016;0.01;0.02
2011;0.02;0.02
2008;0;0.02
2005;0.01;0.02
2008;0;0.02
2002;0.01;0.02
2005;0.01;0.02
2015;0;0.02
2008;0;0.02
2015;0;0.02
2008;0;0.02
2003;0;0.02
2015;0;0.02
2003;0.01;0.02
2015;0;0.02
2016;0;0.02
2009;0.02;0.02
2012;0;0.02
2002;0.01;0.02
2010;0;0.02
2008;0.02;0.02
2000;0.01;0.02
2007;0;0.02
2011;0;0.02
2000;0.01;0.02
2013;0;0.02
2016;0;0.02
2016;0;0.02
2012;0;0.02
2003;0;0.02
2009;0;0.02
2012;0;0.02
2007;0;0.02
2009;0;0.02
1997;0.01;0.02
2009;0;0.02
2013;0;0.02
2008;0.02;0.02
2006;0;0.02
2006;0.01;0.02
2003;0.01;0.02
2011;0;0.02
2011;0.01;0.02
2010;0;0.02
2006;0.01;0.02
2008;0;0.02
2006;0;0.02
2006;0.01;0.02
2012;0.02;0.02
2010;0.02;0.02
2015;0;0.02
2014;0;0.02
2006;0.01;0.02
2006;0.01;0.02
1995;0;0.02
2007;0;0.02
2002;0.01;0.02
2007;0;0.02
2015;0;0.02
1997;0.01;0.02
2008;0;0.02
2007;0;0.02
2012;0;0.02
2006;0;0.02
2007;0;0.02
2003;0.01;0.02
2009;0.02;0.02
2010;0.01;0.02
2010;0;0.02
2010;0;0.02
2007;0;0.02
2010;0;0.02
1995;0;0.02
2015;0;0.02
2012;0;0.02
2006;0;0.02
2015;0;0.02
2007;0.01;0.02
2011;0;0.02
2015;0;0.02
2015;0;0.02
2004;0.01;0.02
2010;0;0.02
2010;0;0.02
2008;0;0.02
2016;0;0.02
2009;0;0.02
2006;0.01;0.02
2012;0;0.02
2015;0;0.02
2009;0.02;0.02
2015;0;0.02
2009;0.02;0.02
2015;0;0.02
2009;0.02;0.02
2007;0;0.02
2014;0;0.02
2010;0;0.02
2005;0.02;0.02
2015;0;0.02
2014;0;0.02
2008;0;0.02
2007;0;0.02
2010;0;0.02
2010;0;0.02
2007;0;0.02
2010;0;0.02
2008;0;0.02
2013;0;0.02
2007;0.02;0.02
2002;0.01;0.02
2006;0;0.02
2007;0.01;0.02
2005;0.01;0.02
2010;0;0.02
2007;0.02;0.02
2016;0;0.02
2006;0;0.02
2010;0;0.02
2008;0;0.02
2011;0;0.02
2002;0;0.02
2009;0.01;0.02
2010;0.02;0.02
2006;0;0.02
2002;0.01;0.02
2011;0.02;0.02
2011;0;0.02
2008;0;0.02
2015;0;0.02
2016;0;0.02
2010;0;0.02
2012;0;0.02
2010;0;0.02
2008;0.01;0.02
2013;0;0.02
2007;0;0.02
2007;0;0.02
2010;0;0.02
2001;0.01;0.02
2011;0;0.02
2010;0.02;0.02
2006;0;0.02
2006;0;0.02
2008;0.02;0.02
1998;0.01;0.02
2006;0;0.02
2001;0.01;0.02
2005;0.01;0.02
2005;0.01;0.02
2002;0.01;0.02
2012;0;0.02
2008;0;0.02
2007;0;0.02
2003;0.01;0.02
2009;0;0.02
2014;0;0.02
2015;0.01;0.02
2014;0;0.02
2006;0;0.02
2012;0;0.02
2002;0.01;0.02
2009;0;0.02
2014;0;0.02
2006;0.01;0.02
1996;0.01;0.02
2010;0.02;0.02
2002;0.01;0.02
2000;0;0.02
2002;0.01;0.02
2010;0;0.02
2003;0.01;0.02
2008;0.02;0.02
2009;0;0.02
2016;0.02;0.02
2006;0;0.02
2011;0;0.02
2002;0.01;0.02
2004;0.01;0.02
2011;0;0.02
2014;0;0.02
2008;0;0.02
2002;0;0.02
2003;0.01;0.02
2003;0.01;0.02
2010;0;0.02
2007;0.01;0.02
2004;0;0.02
2006;0.01;0.02
2009;0;0.02
2006;0.01;0.02
2003;0.01;0.02
2015;0;0.02
2007;0.02;0.02
2012;0;0.02
1999;0;0.02
2006;0;0.02
2006;0;0.02
2007;0;0.02
2006;0;0.02
2016;0;0.02
2005;0.02;0.02
2011;0;0.02
1994;0;0.02
2010;0.02;0.02
2008;0;0.02
2015;0;0.02
2004;0;0.02
2004;0.01;0.02
2010;0.02;0.02
2011;0;0.02
2011;0;0.02
2007;0;0.02
2008;0;0.02
2013;0;0.02
2010;0;0.02
2009;0;0.02
2002;0;0.02
2007;0.01;0.02
2009;0.02;0.02
2006;0.01;0.02
2015;0;0.02
2003;0;0.02
2013;0;0.02
2010;0;0.02
2015;0;0.02
2007;0;0.02
2006;0.02;0.02
2016;0;0.02
2006;0.01;0.02
2016;0;0.02
2010;0;0.02
2010;0;0.02
2016;0.01;0.02
2013;0;0.02
2006;0;0.02
2001;0.01;0.02
2010;0;0.02
2010;0;0.02
2016;0;0.02
2015;0.02;0.02
2006;0.01;0.02
2003;0.01;0.02
2009;0.02;0.02
2011;0;0.02
2012;0;0.02
2009;0.01;0.02
2005;0.01;0.02
2007;0.01;0.02
2010;0;0.02
2008;0;0.02
2006;0.02;0.02
2015;0;0.02
2010;0;0.02
2009;0.01;0.02
2009;0;0.02
2010;0;0.02
2006;0;0.02
2011;0;0.02
2010;0;0.02
2006;0;0.02
2015;0;0.02
2006;0.01;0.02
2007;0;0.02
2007;0;0.02
2011;0;0.02
2012;0;0.02
2003;0.01;0.02
2013;0;0.02
2009;0.02;0.02
2009;0.02;0.02
2010;0.01;0.02
1996;0.01;0.02
2001;0.01;0.02
2008;0;0.02
2014;0;0.02
2008;0;0.02
2010;0;0.02
2006;0.01;0.02
2009;0;0.02
2010;0;0.02
2015;0;0.02
2010;0;0.02
2015;0;0.02
2007;0.02;0.02
2007;0;0.02
2006;0.01;0.02
2011;0;0.02
2007;0;0.02
2001;0;0.02
2010;0;0.02
2002;0;0.02
2015;0;0.02
2007;0;0.02
2007;0;0.02
2005;0;0.02
2011;0.02;0.02
2004;0;0.02
2009;0;0.02
2005;0;0.02
2016;0;0.02
2010;0;0.02
2008;0;0.02
1998;0.01;0.02
2002;0.01;0.02
2015;0;0.02
2003;0.01;0.02
2006;0;0.02
2015;0;0.02
2008;0;0.02
2006;0;0.02
2002;0.01;0.02
2002;0.01;0.02
2016;0.01;0.02
2009;0;0.02
2009;0;0.02
2016;0.01;0.02
2007;0.02;0.02
2007;0;0.02
2006;0;0.02
2006;0;0.02
2015;0;0.02
2012;0;0.02
2009;0;0.02
2010;0;0.02
2006;0.02;0.02
2004;0.01;0.02
2013;0;0.02
2006;0.02;0.02
2010;0;0.02
2005;0.01;0.02
2010;0;0.02
2008;0.01;0.02
2012;0;0.02
2007;0;0.02
2008;0;0.02
2014;0;0.02
2004;0.01;0.02
2008;0;0.02
2011;0.02;0.02
2014;0;0.02
2011;0;0.02
2005;0.01;0.02
2010;0.02;0.02
2005;0.01;0.02
2011;0;0.02
2005;0;0.02
2009;0;0.02
2007;0;0.02
2007;0.02;0.02
2014;0;0.02
2010;0;0.02
2011;0;0.02
2010;0;0.02
2010;0;0.02
2013;0;0.02
2010;0;0.02
2015;0;0.02
2006;0;0.02
2009;0.01;0.02
2010;0;0.02
2007;0;0.02
2007;0.01;0.02
